Date,open,high,low,close,volumn,amt,avgprice,preClose,return,Turnover,PB,PE,Market,AvgMarket,AmountPCT,Dividend
2017/8/25,2858.95,2883.1,2858.93,2880.65,566000000,5995000000,14.02,2864.24,0.0057,0.0132,3.37,26.23,4488.05,49.32,0.0129,0.0182
2017/8/28,2878.55,2917.69,2878.49,2908.04,834000000,9074000000,14.18,2880.65,0.0095,0.0194,3.4,26.48,4530.8,49.79,0.0142,0.0181
2017/8/29,2906.25,2914.06,2895.56,2900.36,784000000,8561000000,14.15,2908.04,-0.0026,0.0183,3.38,26.41,4518.84,49.66,0.0152,0.0181
2017/8/30,2900.09,2921.62,2897.65,2921.61,770000000,8235000000,14.21,2900.36,0.0073,0.011482,3.38,26.62,7021.28,77.16,0.0147,0.018
2017/8/31,2921.2,2939.75,2917.42,2939.27,869000000,9098000000,14.34,2921.61,0.006,0.012963,3.4,26.78,7061.23,77.6,0.0167,0.0179
2017/9/1,2940.57,2942.63,2927.38,2941.98,869000000,8989000000,14.35,2939.27,0.0009,0.012948,3.4,31.78,7081.97,77.82,0.014,0.0179
2017/9/4,2944.02,2944.02,2929.83,2939.63,1010000000,9991000000,14.33,2941.98,-0.0008,0.015047,3.4,31.76,7077.69,77.78,0.0155,0.0179
2017/9/5,2941.1,2953.91,2938.66,2944.91,797000000,8234000000,14.37,2939.63,0.0018,0.011878,3.41,31.81,7087.35,77.88,0.0146,0.0179
2017/9/6,2942.73,2949.36,2932.02,2948.69,781000000,7918000000,14.41,2944.91,0.0013,0.011634,3.41,31.85,7102.69,78.05,0.0132,0.0179
2017/9/7,2950.16,2953.8,2931.6,2932.39,834000000,8277000000,14.4,2948.69,-0.0055,0.012427,3.39,31.67,7057.92,77.56,0.0132,0.018
2017/9/8,2932.96,2944.64,2930.66,2944.64,814000000,8439000000,14.48,2932.39,0.0042,0.011464,3.41,31.99,7219.34,79.33,0.0153,0.0178
2017/9/11,2942.96,2967.59,2939.87,2966.14,969000000,10371000000,14.63,2944.64,0.0073,0.013635,3.43,32.23,7278.05,79.98,0.0176,0.0177
2017/9/12,2966.39,2968.15,2939.25,2945.03,971000000,10433000000,14.49,2966.14,-0.0071,0.013663,3.41,32.02,7231.14,79.46,0.0138,0.0178
2017/9/13,2955.26,2975.55,2954.9,2975.55,1073000000,11662000000,14.62,2945.03,0.0104,0.015106,3.44,32.36,7311.27,80.34,0.0216,0.0176
2017/9/14,2990.12,2999.32,2975.22,2991.19,1327000000,13722000000,14.66,2975.55,0.0053,0.018677,3.46,32.55,7344.68,80.71,0.0234,0.0175
2017/9/15,2985.86,3002.85,2978.3,2991.99,1258000000,14231000000,14.66,2991.19,0.0003,0.017715,3.46,32.55,7338.91,80.65,0.0252,0.0175
2017/9/18,2991.03,3017.39,2991.03,3017.39,1213000000,13571000000,14.75,2991.99,0.0085,0.017077,3.49,32.84,7399.63,81.31,0.0263,0.0174
2017/9/19,3013.42,3016.3,2991.52,3000.04,1097000000,11624000000,14.67,3017.39,-0.0057,0.015437,3.47,32.65,7352.71,80.8,0.0222,0.0175
2017/9/20,2999.09,3004.21,2980.55,3003.58,963000000,10275000000,14.67,3000.04,0.0012,0.013552,3.46,32.5,7338.04,80.64,0.019,0.0175
2017/9/21,3005.02,3005.09,2974.4,2974.4,1032000000,10845000000,14.56,3003.58,-0.0097,0.014434,3.44,32.33,7294.79,80.16,0.0196,0.0176
2017/9/22,2964.21,2965.76,2943.3,2946.04,821000000,8785000000,14.47,2974.4,-0.0095,0.011476,3.41,32.02,7235.41,79.51,0.018,0.0177
2017/9/25,2940.47,2940.9,2901.45,2904.18,712000000,7560000000,14.27,2946.04,-0.0142,0.009953,3.36,31.56,7133.08,78.39,0.0162,0.018
2017/9/26,2900.71,2909.99,2890.72,2904.26,618000000,6628000000,14.19,2904.18,0,0.008554,3.36,31.55,7186.62,78.97,0.0165,0.018
2017/9/27,2907.73,2911.81,2902.68,2908.73,528000000,5731000000,14.18,2904.26,0.0015,0.007296,3.36,31.61,7220.65,79.35,0.0137,0.0179
2017/9/28,2909.24,2909.66,2895.42,2896.05,661000000,7080000000,14.09,2908.73,-0.0044,0.00914,3.34,31.47,7191.54,79.03,0.0161,0.018
2017/9/29,2902.94,2914.66,2895.8,2914.25,563000000,6065000000,14.18,2896.05,0.0063,0.007787,3.36,31.67,7233.39,79.49,0.014,0.0179
2017/10/9,2946.06,2967.7,2922.29,2962.55,826000000,9155000000,14.3,2914.25,0.0166,0.011421,3.38,31.82,7290.11,80.11,0.017,0.0178
2017/10/10,2956.57,3005.45,2954.73,3005.45,956000000,10223000000,14.48,2962.55,0.0313,0.013164,3.47,32.67,7460.52,81.09,0.0189,0.0173
2017/10/11,3005.67,3044.76,3000.94,3033.53,1142000000,11941000000,14.56,3005.45,0.0093,0.015721,3.5,32.98,7522.6,81.77,0.021,0.0172
2017/10/12,3029.12,3032.55,3001.96,3014.25,776000000,8177000000,14.53,3033.53,-0.0064,0.010678,3.48,32.76,7473.73,81.24,0.017,0.0173
2017/10/13,3013.11,3025.2,3011.38,3025.2,697000000,7655000000,14.58,3014.25,0.0036,0.009591,3.49,32.88,7499.99,81.52,0.0167,0.0172
2017/10/16,3027.34,3062.13,3004.26,3006.44,1117000000,11936000000,14.06,3025.2,-0.0062,0.015377,3.47,32.67,7445.87,80.93,0.0219,0.0173
2017/10/17,3001.57,3001.95,2972.68,2995.06,751000000,7845000000,14.04,3006.44,-0.0038,0.010336,3.45,32.54,7415,80.6,0.0202,0.0174
2017/10/18,2993.66,3011.83,2975.4,2979.03,890000000,9265000000,14.01,2995.06,-0.0054,0.012258,3.43,32.35,7380.45,80.22,0.021,0.0175
2017/10/19,2975.64,2983.23,2956.53,2960.04,769000000,8125000000,13.87,2979.03,-0.0064,0.010589,3.41,32.14,7322.24,79.59,0.0188,0.0176
2017/10/20,2950.94,2988.51,2948.28,2988.51,840000000,9210000000,14.04,2960.04,0.0096,0.011568,3.44,32.44,7393.69,80.37,0.0254,0.0175
2017/10/23,2990.4,3004.16,2982.79,3003.92,768000000,8828000000,14.08,2988.51,0.0052,0.010576,3.45,32.62,7429.54,80.76,0.023,0.0174
2017/10/24,2999.65,3002.01,2984.84,2999.28,694000000,7478000000,13.97,3003.92,-0.0015,0.009559,3.44,32.58,7420.92,80.66,0.0184,0.0174
2017/10/25,2998.04,3029.76,2997.88,3029.76,671000000,7477000000,14.11,2999.28,0.0102,0.009237,3.47,32.92,7490.97,81.42,0.0192,0.0172
2017/10/26,3029.99,3064.2,3028.01,3055.56,703000000,8071000000,14.17,3029.76,0.0085,0.009677,3.49,33.21,7540.74,81.96,0.0158,0.0171
2017/10/27,3053.99,3056.58,3041.14,3050.37,701000000,7187000000,14.13,3055.56,-0.0017,0.009656,3.48,32.7,7525.39,81.8,0.0155,0.0171
2017/10/30,3047.12,3069.53,2998.52,3015.35,928000000,9550000000,13.77,3050.37,-0.0115,0.01278,3.4,32.35,7408.75,80.53,0.0171,0.0173
2017/10/31,3017.64,3036.22,3012.06,3035.62,599000000,6781000000,13.9,3015.35,0.0067,0.00824,3.43,32.56,7455.34,81.04,0.0157,0.0172
2017/11/1,3031.24,3068.84,3029.83,3063.78,685000000,7792000000,13.94,3035.62,0.0093,0.009434,3.46,35.23,7509.47,81.62,0.0162,0.017
2017/11/2,3059.64,3068.38,3034.7,3045.62,704000000,7533000000,13.81,3063.78,-0.0059,0.009689,3.44,35.02,7465.02,81.14,0.016,0.0171
2017/11/3,3036.27,3048.95,3015.21,3029.62,618000000,6685000000,13.74,3045.62,-0.0053,0.008509,3.43,34.83,7424.92,80.71,0.0144,0.0172
2017/11/6,3022.91,3044.21,2997.87,3044.03,629000000,7168000000,13.84,3029.62,0.0048,0.008722,3.43,35.04,7406.13,80.5,0.0154,0.0171
2017/11/7,3045.84,3056.63,3035.9,3049.94,599000000,6564000000,13.87,3044.03,0.0019,0.008298,3.44,35.1,7425.71,80.71,0.0125,0.0171
2017/11/8,3052.37,3061.78,3035.08,3036.89,659000000,7186000000,13.87,3049.94,-0.0043,0.009135,3.42,34.94,7399.12,80.43,0.0129,0.0172
2017/11/9,3035.99,3051.69,3029.25,3051.67,594000000,6721000000,13.89,3036.89,0.0049,0.008231,3.44,35.11,7435.26,80.82,0.014,0.0171
2017/11/10,3053.41,3075.56,3051.29,3074.94,622000000,7191000000,13.92,3051.67,0.0076,0.008628,3.46,35.39,7490.3,81.42,0.0127,0.0169
2017/11/13,3078.96,3086.92,3057.83,3063.68,679000000,8168000000,13.86,3074.94,-0.0037,0.009418,3.45,35.26,7477.4,81.28,0.0137,0.0141
2017/11/14,3065.99,3066.42,3049.24,3058.19,759000000,8592000000,13.79,3063.68,-0.0018,0.010522,3.45,35.19,7455.58,81.04,0.0142,0.0141
2017/11/15,3056.39,3056.52,3021.02,3031.77,612000000,7136000000,13.68,3058.19,-0.0086,0.008486,3.42,34.89,7387.55,80.3,0.0136,0.0142
2017/11/16,3030.8,3111.37,3026.93,3106.15,857000000,9439000000,13.83,3031.77,0.0245,0.011885,3.5,35.76,7552.93,82.1,0.0193,0.0139
2017/11/17,3110.26,3130.76,3053.99,3055.5,1047000000,11114000000,13.41,3106.15,-0.0163,0.014517,3.45,35.19,7420.81,80.66,0.0172,0.0141
2017/11/20,3032.07,3110.84,3001.5,3110.76,972000000,9595000000,13.48,3055.5,0.0181,0.013471,3.51,35.84,7548.62,82.05,0.0196,0.0139
2017/11/21,3108.86,3129.97,3090.11,3121.01,896000000,9307000000,13.51,3110.76,0.0033,0.012415,3.52,35.97,7569.88,82.28,0.0166,0.0138
2017/11/22,3118.4,3130.07,3074.18,3101.31,820000000,8766000000,13.44,3121.01,-0.0063,0.011362,3.47,35.74,7518.67,81.72,0.0155,0.0139
2017/11/23,3094.04,3094.22,3001.64,3005.88,780000000,8046000000,13.12,3101.31,-0.0308,0.010816,3.37,34.63,7290.73,79.25,0.0146,0.0144
2017/11/24,2993.27,3008.39,2968.08,2980.57,649000000,6852000000,13.09,3005.88,-0.0084,0.008999,3.34,34.33,7258.36,78.9,0.0156,0.0145
2017/11/27,2976.22,2979.45,2918.98,2928.28,583000000,6022000000,12.94,2980.57,-0.0175,0.008076,3.29,33.72,7134.45,77.55,0.014,0.0148
2017/11/28,2930.04,2961.65,2918.99,2960.95,508000000,5465000000,13.08,2928.28,0.0112,0.007036,3.33,34.1,7220.38,78.48,0.0148,0.0146
2017/11/29,2961.41,2964.07,2929.87,2957.18,558000000,5413000000,13.03,2960.95,-0.0013,0.007732,3.33,34.06,7213.01,78.4,0.0119,0.0146
2017/11/30,2950.39,2954.88,2900.61,2908.88,538000000,5707000000,12.93,2957.18,-0.0163,0.007461,3.27,33.49,7098.4,77.16,0.0142,0.0149
2017/12/1,2906.88,2948.9,2906.87,2940.61,454000000,4783000000,13.05,2908.88,0.0109,0.006295,3.31,33.87,7167.01,77.9,0.0124,0.0147
2017/12/4,2938.9,2966.6,2930.68,2950.51,528000000,5543000000,12.95,2940.61,0.0034,0.007311,3.32,34,7187.17,78.12,0.0136,0.0147
2017/12/5,2947.34,2948.26,2880.91,2895.77,635000000,6087000000,12.68,2950.51,-0.0186,0.008797,3.26,33.37,7045.98,76.59,0.0126,0.0149
2017/12/6,2894.51,2930.46,2883.61,2930.28,668000000,6675000000,12.85,2895.77,0.0119,0.009252,3.3,33.78,7133.02,77.53,0.017,0.0148
2017/12/7,2922.31,2930.48,2913.08,2918.13,454000000,4546000000,12.83,2930.28,-0.0041,0.006297,3.29,33.64,7099.96,77.17,0.013,0.0148
2017/12/8,2916.17,2955.21,2913.34,2948.47,610000000,6215000000,13.07,2918.13,0.0104,0.008456,3.32,33.99,7181.05,78.05,0.0167,0.0147
2017/12/11,2942.26,2978.22,2942.18,2978.16,562000000,6404000000,13.16,2948.47,0.0101,0.007784,3.35,34.34,7263.28,78.95,0.0159,0.0145
2017/12/12,2979.12,2980.63,2948.65,2949.83,611000000,6637000000,13.05,2978.16,-0.0095,0.00846,3.32,34.01,7199.83,78.26,0.0175,0.0147
2017/12/13,2948.36,2970.52,2945.56,2970.52,454000000,4971000000,13.15,2949.83,0.007,0.006285,3.34,34.2,7250.42,78.81,0.0148,0.0146
2017/12/14,2967.3,2974.07,2950.31,2959.73,469000000,4965000000,13.14,2970.52,-0.0036,0.006496,3.33,34.07,7230.58,78.59,0.0139,0.0146
2017/12/15,2957.98,2960.08,2929.93,2942.28,523000000,5275000000,13.1,2959.73,-0.0059,0.007246,3.31,33.9,7196.98,78.23,0.014,0.0147
2017/12/18,2941.97,2959.52,2935.97,2943.42,576000000,6313000000,13.11,2942.28,0.0004,0.007986,3.31,33.91,7182.53,78.07,0.0185,0.0147
2017/12/19,2940.08,2957.25,2940.07,2953.23,416000000,4631000000,13.14,2943.42,0.0033,0.005768,3.32,34.03,7215.78,78.43,0.0139,0.0147
2017/12/20,2957.72,2964.58,2954.1,2964.58,492000000,5412000000,13.1,2953.23,0.0038,0.006813,3.33,34.17,7237.81,78.67,0.0149,0.0146
2017/12/21,2958.18,2972.45,2938.89,2966.22,494000000,5518000000,13.12,2964.58,0.0006,0.006845,3.34,34.24,7244.82,78.75,0.0145,0.0146
2017/12/22,2969.41,2975.19,2965.43,2970.66,488000000,5377000000,13.06,2966.22,0.0015,0.006764,3.34,34.29,7259.38,78.91,0.016,0.0146
2017/12/25,2975.05,2985.03,2943.06,2951.5,674000000,6942000000,12.97,2970.66,-0.0064,0.009339,3.32,34.05,7222.1,78.5,0.0183,0.0147
2017/12/26,2948.87,2953.18,2922,2952.83,769000000,7193000000,12.98,2951.5,0.0005,0.010663,3.32,34.06,7220.51,78.48,0.0198,0.0147
2017/12/27,2942.41,2951.19,2918.47,2920.76,637000000,6061000000,12.88,2952.83,-0.0109,0.008832,3.28,33.67,7140.12,77.61,0.0148,0.0148
2017/12/28,2909.88,2930.63,2902.33,2920.51,581000000,5909000000,12.88,2920.76,-0.0001,0.008057,3.28,33.66,7136.58,77.57,0.014,0.0148
2017/12/29,2917.47,2933.01,2905.74,2932.64,546000000,6033000000,12.93,2920.51,0.0042,0.007571,3.29,33.81,7169.94,77.93,0.0166,0.0148
2018/1/2,2938.44,2956.79,2922.22,2956.76,614000000,6264000000,12.96,2932.64,0.0082,0.00846,3.32,33.99,7280.49,79.14,0.0141,0.0144
2018/1/3,2951.35,2983.43,2950.54,2976.27,693000000,6911000000,13.03,2956.76,0.0066,0.009541,3.35,34.21,7332.22,79.7,0.013,0.0144
2018/1/4,2972.6,2986.97,2964.38,2985.97,577000000,5718000000,13.03,2976.27,0.0033,0.007948,3.36,34.33,7352.72,79.92,0.0115,0.0143
2018/1/5,2987.55,3024.6,2986.99,3019.26,907000000,8605000000,13.12,2985.97,0.0112,0.012485,3.4,34.73,7421.8,80.67,0.0173,0.0142
2018/1/8,3032.61,3072.42,3032.61,3066.87,875000000,9721000000,13.19,3019.26,0.0158,0.012054,3.45,35.3,7515.42,81.69,0.0174,0.0139
2018/1/9,3062.56,3068.43,3046.93,3056.81,852000000,8621000000,13.17,3066.87,-0.0033,0.011727,3.44,35.18,7497.37,81.49,0.0179,0.014
2018/1/10,3058.97,3059.09,3020.59,3036.17,881000000,8685000000,13.03,3056.81,-0.0068,0.012126,3.42,34.94,7451.49,80.99,0.0168,0.0141
2018/1/11,3030.13,3045.43,3017.97,3042.8,803000000,7868000000,13.06,3036.17,0.0022,0.011059,3.43,35.02,7461.12,81.1,0.0165,0.014
2018/1/12,3037.04,3055.52,3037.04,3045.62,922000000,9020000000,13.01,3042.8,0.0009,0.012649,3.42,35.02,7477.78,81.28,0.0196,0.014
2018/1/15,3036.46,3037.04,2967.31,2978.99,909000000,8855000000,12.71,3045.62,-0.0219,0.012469,3.35,34.26,7324.32,79.61,0.0151,0.0143
2018/1/16,2982.14,3054.7,2982.14,3054.7,1113000000,11094000000,12.96,2978.99,0.0254,0.015272,3.44,35.14,7521.66,81.76,0.0207,0.0139
2018/1/17,3047.66,3052.19,3019.28,3036.77,1224000000,12205000000,13.01,3054.7,-0.0059,0.016795,3.42,34.93,7486.18,81.37,0.02,0.014
2018/1/18,3027.08,3043.71,3020.92,3026.95,715000000,7390000000,12.98,3036.77,-0.0032,0.009793,3.4,34.81,7471.55,81.21,0.0153,0.014
2018/1/19,3022,3026.65,2992.09,2996.9,751000000,7814000000,12.93,3026.95,-0.0099,0.010293,3.37,34.5,7405.94,80.5,0.0144,0.0142
2018/1/22,2993.36,3037.64,2991.4,3037.64,646000000,7113000000,12.99,2996.9,0.0136,0.008846,3.42,34.98,7494.68,81.46,0.0138,0.014
2018/1/23,3040.69,3071.4,3038.5,3063.22,861000000,9154000000,13.05,3037.64,0.0084,0.011797,3.45,35.28,7552.11,82.09,0.0176,0.0139
2018/1/24,3060.25,3061.43,3037.26,3059.69,747000000,7939000000,13.08,3063.22,-0.0012,0.010229,3.44,35.22,7535.14,81.9,0.0132,0.0139
2018/1/25,3055.46,3069.55,3050.17,3055.47,812000000,8830000000,13.04,3059.69,-0.0014,0.011128,3.44,35.16,7523,81.77,0.0152,0.0139
2018/1/26,3056.6,3064.91,3046.66,3058.33,881000000,9337000000,13.06,3055.47,0.0009,0.012068,3.44,35.21,7546.5,82.03,0.0186,0.0139
2018/1/29,3063.96,3068.98,3023.7,3032.65,986000000,9706000000,12.92,3058.33,-0.0084,0.013507,3.41,34.92,7495.73,81.48,0.0175,0.014
2018/1/30,3029.31,3036.59,2994.79,3003.19,776000000,7910000000,12.9,3032.65,-0.0097,0.010626,3.38,34.57,7434.53,80.81,0.0181,0.0142
2018/1/31,2983.62,2986.49,2923.01,2936,988000000,9115000000,12.6,3003.19,-0.0224,0.013527,3.3,33.79,7268.23,79,0.0185,0.0145
2018/2/1,2935.15,2936.61,2813.29,2816.97,1043000000,10061000000,12.03,2936,-0.0405,0.014282,3.17,32.42,6964.03,75.7,0.0178,0.0151
2018/2/2,2790.96,2809.26,2746.84,2807.62,854000000,7881000000,11.88,2816.97,-0.0033,0.011698,3.16,32.33,6944.42,75.48,0.017,0.0151
2018/2/5,2781.94,2824.16,2770.13,2803.04,867000000,8372000000,11.86,2807.62,-0.0016,0.011871,3.15,32.28,6935.7,75.39,0.0187,0.0152
2018/2/6,2741.81,2748.63,2644.32,2644.32,1041000000,9243000000,11.2,2803.04,-0.0566,0.014256,2.97,30.44,6550.05,71.2,0.0165,0.0161
2018/2/7,2681.02,2706.31,2619.1,2650.31,939000000,8039000000,11.25,2644.32,0.0023,0.012862,2.98,30.5,6562.91,71.34,0.0153,0.016
2018/2/8,2648.44,2683.33,2640.46,2667.16,717000000,5878000000,11.35,2650.31,0.0064,0.009824,3,30.7,6603.34,71.78,0.0144,0.0159
2018/2/9,2604.91,2621.41,2558.24,2577.76,897000000,6769000000,10.99,2667.16,-0.0335,0.012282,2.9,29.66,6376.09,69.31,0.0138,0.0165
2018/2/12,2593.09,2646.35,2592.68,2639.8,791000000,5992000000,11.25,2577.76,0.0241,0.010835,2.95,30.38,6535.92,71.04,0.0172,0.0161
2018/2/13,2648.67,2670.89,2642.04,2643.34,684000000,5322000000,11.25,2639.8,0.0013,0.009374,2.95,30.46,6539.01,71.08,0.0154,0.0161
2018/2/14,2645.2,2674.8,2635.78,2674.77,489000000,3747000000,11.33,2643.34,0.0119,0.006699,2.98,30.75,6616,71.91,0.016,0.0159
2018/2/22,2693.01,2703.47,2685.07,2703.35,598000000,4916000000,11.48,2674.77,0.0107,0.008192,3,31.08,6699.05,72.82,0.0152,0.0157
2018/2/23,2697.47,2714.88,2685.01,2713.02,708000000,5640000000,11.58,2703.35,0.0036,0.009701,3.02,31.22,6727.92,73.13,0.017,0.0157
2018/2/26,2719.84,2744.34,2704.42,2740.96,888000000,7333000000,11.76,2713.02,0.0103,0.012148,3.05,31.54,6812.9,74.05,0.0157,0.0155
2018/2/27,2740.28,2740.59,2712.78,2720.09,881000000,7493000000,11.78,2740.96,-0.0076,0.012055,3.02,31.3,6767.17,73.56,0.0163,0.0156
2018/2/28,2705.56,2735.88,2692.06,2722.48,690000000,5635000000,11.78,2720.09,0.0009,0.009438,3.03,31.33,6773.12,73.62,0.0134,0.0156
2018/3/1,2711.46,2743.03,2703.45,2742.97,688000000,5606000000,11.87,2722.48,0.0075,0.009413,3.05,31.57,6827.89,74.22,0.0131,0.0155
2018/3/2,2727.5,2736.61,2723.59,2730.01,713000000,5658000000,11.81,2742.97,-0.0047,0.009749,3.03,31.4,6799.15,73.9,0.0137,0.0156
2018/3/5,2730.01,2734.77,2711.36,2720.98,620000000,5376000000,11.85,2730.01,-0.0033,0.008485,3.02,31.27,6773.48,73.62,0.0141,0.0156
2018/3/6,2723.03,2747.62,2716.83,2747.62,682000000,6541000000,11.99,2720.98,0.0098,0.009336,3.05,31.58,6846.2,74.42,0.0132,0.0155
2018/3/7,2745.87,2748.87,2733.98,2734.45,721000000,6434000000,11.94,2747.62,-0.0048,0.009863,3.04,31.43,6820.85,74.14,0.0152,0.0156
2018/3/8,2731.32,2743.76,2731.12,2743.63,566000000,5150000000,12.02,2734.45,0.0034,0.007746,3.05,31.53,6839.49,74.34,0.0128,0.0155
2018/3/9,2746.99,2786.6,2745.61,2785.28,678000000,6232000000,12.18,2743.63,0.0152,0.009271,3.09,32.02,6937.76,75.41,0.0122,0.0153
2018/3/12,2789.96,2807.15,2788.49,2802.19,838000000,7439000000,12.29,2785.28,0.0061,0.011464,3.11,32.21,6982.77,75.9,0.0123,0.0152
2018/3/13,2797.95,2826.32,2795.03,2806.55,909000000,7639000000,12.33,2802.19,0.0016,0.012429,3.12,32.26,7007.91,76.17,0.0152,0.0151
2018/3/14,2796.3,2797.76,2773.61,2777.28,677000000,5830000000,12.17,2806.55,-0.0104,0.009257,3.08,31.92,6931.65,75.34,0.0131,0.0153
2018/3/15,2769.58,2771.97,2745.54,2761.1,657000000,6080000000,12.13,2777.28,-0.0058,0.008983,3.07,31.81,6899.79,75,0.014,0.0154
2018/3/16,2759.08,2771.38,2750.72,2750.86,533000000,5070000000,12.1,2761.1,-0.0037,0.007277,3.05,31.59,6881.84,74.8,0.0128,0.0154
2018/3/19,2754.31,2754.63,2724.09,2725.86,573000000,5714000000,12.08,2750.86,-0.0091,0.007815,3.02,31.3,6830.75,74.25,0.0144,0.0155
2018/3/20,2707.31,2735.71,2701.14,2735.28,539000000,5172000000,12.12,2725.86,0.0035,0.007351,3.03,31.41,6857.89,74.54,0.0129,0.0155
2018/3/21,2736.04,2766.82,2729.07,2733.76,757000000,6934000000,12.07,2735.28,-0.0006,0.010323,3.03,31.63,6857.52,74.54,0.0144,0.0155
2018/3/22,2732.04,2743.82,2714.42,2729.68,675000000,6207000000,12.08,2733.76,-0.0015,0.009207,3.02,31.58,6861.35,74.58,0.0147,0.0155
2018/3/23,2698.33,2805.03,2691.86,2741.01,2420000000,19279000000,12.04,2729.68,0.0042,0.033006,3.03,31.5,6890.97,74.9,0.0304,0.0154
2018/3/26,2712.84,2712.99,2621.56,2704.79,1879000000,14918000000,12.06,2741.01,-0.0132,0.025624,2.98,31.07,6813.72,74.06,0.0317,0.0157
2018/3/27,2695.34,2745.72,2695.34,2745.34,1650000000,14000000000,12.28,2704.79,0.015,0.022356,3.04,31.63,6932.88,75.36,0.0259,0.0154
2018/3/28,2717.02,2737.69,2694.37,2699.29,1213000000,10563000000,12.08,2745.34,-0.0168,0.016437,2.99,31.09,6811.17,74.03,0.0211,0.0156
2018/3/29,2702.59,2715.64,2691.78,2709.82,776000000,7120000000,12.11,2699.29,0.0039,0.010516,3,31.23,6838.98,74.34,0.0149,0.0156
2018/3/30,2713.72,2717.83,2700.17,2715.17,914000000,8465000000,12.18,2709.82,0.002,0.012378,3.01,31,6865.45,74.62,0.017,0.0155
2018/4/2,2746.99,2754.66,2725.43,2748.5,1170000000,11106000000,12.33,2715.17,0.0123,0.015856,3.04,31.22,6951.66,75.56,0.0193,0.0153
2018/4/3,2732.11,2781.09,2725.61,2762.76,1236000000,11884000000,12.44,2748.5,0.0052,0.016743,3.06,31.33,6985.23,75.93,0.0246,0.0152
2018/4/4,2774.75,2800.56,2756.51,2795.03,1506000000,14006000000,12.63,2762.76,0.0117,0.020405,3.09,31.62,7069.4,76.84,0.0297,0.0151
2018/4/9,2792.26,2796.65,2759.78,2764.85,1472000000,13716000000,12.63,2795.03,-0.0108,0.019946,3.05,31.24,7000.04,76.09,0.0314,0.0152
2018/4/10,2760.89,2762.1,2714.24,2738.81,1246000000,10721000000,12.52,2764.85,-0.0094,0.016874,2.98,28.55,6922.64,75.25,0.0221,0.0154
2018/4/11,2737.43,2760.67,2728.79,2760.67,931000000,9043000000,12.6,2738.81,0.008,0.012607,3,28.74,6989.07,75.97,0.0188,0.0152
2018/4/12,2753.04,2755.43,2734.92,2737.57,858000000,8803000000,12.75,2760.67,-0.0084,0.011618,2.98,28.55,6949.19,74.72,0.0205,0.014
2018/4/13,2741.72,2745.83,2718.02,2722.86,669000000,6894000000,12.72,2737.57,-0.0054,0.009061,2.97,28.41,6914.55,74.35,0.0174,0.0141
2018/4/16,2732.28,2732.61,2692.37,2707.9,750000000,6685000000,12.62,2722.86,-0.0055,0.010158,2.95,28.25,6892.6,74.11,0.0148,0.0142
2018/4/17,2713.96,2717.68,2682.68,2685.42,1548000000,14528000000,12.53,2707.9,-0.0083,0.020971,2.93,27.98,6823.94,73.38,0.0312,0.0143
2018/4/18,2681.39,2685.12,2644.88,2682.92,1183000000,11285000000,12.5,2685.42,-0.0009,0.016021,2.92,27.98,6807.29,73.2,0.0228,0.0143
2018/4/19,2675.59,2702.28,2671.2,2696.55,955000000,9265000000,12.51,2682.92,0.0051,0.012931,2.93,28.13,6847.76,73.63,0.0192,0.0143
2018/4/20,2691.73,2696.91,2660.21,2664.2,870000000,8248000000,12.25,2696.55,-0.012,0.011773,2.89,27.88,6758.66,72.67,0.0184,0.0144
2018/4/23,2660.97,2661.68,2615.21,2628.76,752000000,6874000000,11.96,2664.2,-0.0133,0.010162,2.86,27.45,6656.52,71.58,0.0175,0.0146
2018/4/24,2629.01,2668.55,2628.56,2666.11,660000000,6471000000,12.2,2628.76,0.0142,0.008922,2.87,27.95,6754.56,72.63,0.0143,0.0144
2018/4/25,2658.15,2664.91,2649.23,2652.06,606000000,6056000000,12.08,2666.11,-0.0053,0.008178,2.85,27.78,6718.97,72.25,0.0144,0.0145
2018/4/26,2648.26,2653.93,2610,2614.21,738000000,7328000000,11.86,2652.06,-0.0143,0.009965,2.81,27.33,6628.24,71.27,0.0173,0.0147
2018/4/27,2620.91,2629.87,2611.27,2626.45,591000000,6090000000,11.86,2614.21,0.0047,0.007969,2.86,28.45,6658.63,71.6,0.0148,0.0147
2018/5/2,2626.6,2629.97,2611.48,2625.36,665000000,6948000000,11.96,2626.45,-0.0004,0.008973,2.85,27.61,6653.48,71.54,0.018,0.0147
2018/5/3,2623.73,2657.78,2621.42,2655.03,739000000,7497000000,12.05,2625.36,0.0113,0.009974,2.89,27.92,6717.59,72.23,0.0184,0.0145
2018/5/4,2650.57,2674.91,2645.56,2668.69,604000000,6526000000,12.13,2655.03,0.0051,0.008089,2.91,28.06,6830.46,73.45,0.0181,0.0151
2018/5/7,2667.02,2698.65,2667.02,2697.89,673000000,7004000000,12.29,2668.69,0.0109,0.00902,2.95,28.38,6908.2,74.28,0.0166,0.015
2018/5/8,2693.84,2714.41,2689.33,2711.06,688000000,6938000000,12.41,2697.89,0.0049,0.009226,2.96,28.51,6948.17,74.71,0.0156,0.0149
2018/5/9,2710.74,2719.94,2704.86,2711.32,901000000,9166000000,12.38,2711.06,0.0001,0.01209,2.96,28.53,6930.6,74.52,0.024,0.0149
